success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,stimulus,response,Category,Concept,T1,T2,CorrectAnswer,correct,reflection1,reflection2,file_name
NA,2594,html-keyboard-response,73,2.0.0,218906,pkv2n3fmc16,flamingo,<b><font size=6>A blue-eyed baby must have two blue-eyed parents.</font></b>,m,Genetics,Dominance,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,4431,html-keyboard-response,74,2.0.0,223839,pkv2n3fmc16,flamingo,<b><font size=6>Men have more chromosomes than women.</font></b>,m,Genetics,Chromosome,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,3070,html-keyboard-response,75,2.0.0,227411,pkv2n3fmc16,flamingo,<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>,z,Genetics,Dominance,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,2209,html-keyboard-response,76,2.0.0,230121,pkv2n3fmc16,flamingo,<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>,z,Genetics,Dominance,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1755,html-keyboard-response,77,2.0.0,232378,pkv2n3fmc16,flamingo,<b><font size=6>Radiation can change one's genome.</font></b>,z,Genetics,Mutation,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,3927,html-keyboard-response,78,2.0.0,236808,pkv2n3fmc16,flamingo,<b><font size=6>Skin cells have more chromosomes than egg cells.</font></b>,m,Genetics,Chromosome,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1769,html-keyboard-response,79,2.0.0,239079,pkv2n3fmc16,flamingo,<b><font size=6>Two brown-eyed parents could have a blue-eyed baby.</font></b>,z,Genetics,Dominance,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,2653,html-keyboard-response,80,2.0.0,242234,pkv2n3fmc16,flamingo,<b><font size=6>Hair color is heritable.</font></b>,z,Genetics,Heritability,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,3475,html-keyboard-response,81,2.0.0,246210,pkv2n3fmc16,flamingo,<b><font size=6>Intelligence is heritable.</font></b>,z,Genetics,Heritability,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,4637,html-keyboard-response,82,2.0.0,251347,pkv2n3fmc16,flamingo,<b><font size=6>Humans have more chromosomes than mosquitoes.</font></b>,z,Genetics,Chromosome,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,4775,html-keyboard-response,83,2.0.0,256624,pkv2n3fmc16,flamingo,<b><font size=6>Genes that code for eye color can be found in the liver.</font></b>,m,Genetics,Expression,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,5309,html-keyboard-response,84,2.0.0,262436,pkv2n3fmc16,flamingo,<b><font size=6>Immunity to chickenpox is heritable.</font></b>,m,Genetics,Heritability,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,4606,html-keyboard-response,85,2.0.0,267543,pkv2n3fmc16,flamingo,<b><font size=6>Genes that code for eye color can be found in tears.</font></b>,z,Genetics,Expression,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,2185,html-keyboard-response,86,2.0.0,270230,pkv2n3fmc16,flamingo,<b><font size=6>Genes that code for eye color can be found in hair.</font></b>,z,Genetics,Expression,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1702,html-keyboard-response,87,2.0.0,272434,pkv2n3fmc16,flamingo,<b><font size=6>Adults have more chromosomes than children.</font></b>,m,Genetics,Chromosome,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1614,html-keyboard-response,88,2.0.0,274550,pkv2n3fmc16,flamingo,<b><font size=6>Sunscreen can change one's genome.</font></b>,m,Genetics,Mutation,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,NA,html-keyboard-response,89,2.0.0,276754,pkv2n3fmc16,flamingo,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Astronomy</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,5455,html-keyboard-response,90,2.0.0,282711,pkv2n3fmc16,flamingo,<b><font size=6>A change in overall sunlight causes the seasons.</font></b>,z,Astronomy,Season,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1203,html-keyboard-response,91,2.0.0,284415,pkv2n3fmc16,flamingo,<b><font size=6>The moon produces light.</font></b>,z,Astronomy,Star,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,4312,html-keyboard-response,92,2.0.0,289229,pkv2n3fmc16,flamingo,<b><font size=6>Asteroids are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1996,html-keyboard-response,93,2.0.0,291727,pkv2n3fmc16,flamingo,<b><font size=6>The earth's rotation causes the seasons.</font></b>,z,Astronomy,Season,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1835,html-keyboard-response,94,2.0.0,294063,pkv2n3fmc16,flamingo,<b><font size=6>The sun produces light.</font></b>,z,Astronomy,Star,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,5759,html-keyboard-response,95,2.0.0,300323,pkv2n3fmc16,flamingo,<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>,m,Astronomy,Season,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1681,html-keyboard-response,96,2.0.0,302506,pkv2n3fmc16,flamingo,<b><font size=6>Planets are more massive than moons.</font></b>,z,Astronomy,Planet,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,5016,html-keyboard-response,97,2.0.0,308022,pkv2n3fmc16,flamingo,<b><font size=6>The sun produces gravity.</font></b>,m,Astronomy,Star,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1656,html-keyboard-response,98,2.0.0,310179,pkv2n3fmc16,flamingo,<b><font size=6>The earth revolves around the sun.</font></b>,z,Astronomy,Solar system,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1290,html-keyboard-response,99,2.0.0,311970,pkv2n3fmc16,flamingo,<b><font size=6>The earth's tilt causes the seasons.</font></b>,z,Astronomy,Season,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,2951,html-keyboard-response,100,2.0.0,315423,pkv2n3fmc16,flamingo,<b><font size=6>Phases of the moon are caused by changes in illumination.</font></b>,z,Astronomy,Lunar phase,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1514,html-keyboard-response,101,2.0.0,317438,pkv2n3fmc16,flamingo,<b><font size=6>Phases of the moon are caused by clouds.</font></b>,m,Astronomy,Lunar phase,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1754,html-keyboard-response,102,2.0.0,319695,pkv2n3fmc16,flamingo,<b><font size=6>Stars are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1358,html-keyboard-response,103,2.0.0,321554,pkv2n3fmc16,flamingo,<b><font size=6>The sun revolves around the moon.</font></b>,m,Astronomy,Solar system,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1692,html-keyboard-response,104,2.0.0,323749,pkv2n3fmc16,flamingo,<b><font size=6>The sun produces sound.</font></b>,m,Astronomy,Star,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,3750,html-keyboard-response,105,2.0.0,328001,pkv2n3fmc16,flamingo,<b><font size=6>Planets are more massive than stars.</font></b>,z,Astronomy,Planet,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,2307,html-keyboard-response,106,2.0.0,330810,pkv2n3fmc16,flamingo,<b><font size=6>Phases of the moon are caused by the moon's orbit.</font></b>,z,Astronomy,Lunar phase,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,1579,html-keyboard-response,107,2.0.0,332890,pkv2n3fmc16,flamingo,<b><font size=6>The moon revolves around the earth.</font></b>,z,Astronomy,Solar system,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,4805,html-keyboard-response,108,2.0.0,338197,pkv2n3fmc16,flamingo,<b><font size=6>The sun revolves around the earth.</font></b>,m,Astronomy,Solar system,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,6199,html-keyboard-response,109,2.0.0,344898,pkv2n3fmc16,flamingo,<b><font size=6>Phases of the moon are caused by the earth's shadow.</font></b>,z,Astronomy,Lunar phase,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,18988,survey-text,110,2.0.0,364389,pkv2n3fmc16,flamingo,NA,"{""reflection1"":""Test our understanding of topics.""}",NA,NA,NA,NA,NA,NA,Test our understanding of topics.,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
NA,2812,survey-text,111,2.0.0,367203,pkv2n3fmc16,flamingo,NA,"{""reflection2"":""no""}",NA,NA,NA,NA,NA,NA,NA,no,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pkv2n3fmc16_1732224175677.csv
TRUE,1160,fullscreen,0,null,2181,pmke2ds5mol,leopard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,1227,html-keyboard-response,1,2.0.0,3409,pmke2ds5mol,leopard,This trial will be in fullscreen mode. Press any key to begin.,s,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,1938,html-keyboard-response,2,2.0.0,5859,pmke2ds5mol,leopard,Welcome to the experiment. Press any key to begin.,s,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,96737,survey-text,3,2.0.0,103102,pmke2ds5mol,leopard,NA,"{""participant_id"":""leopard""}",NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,1384,html-keyboard-response,4,2.0.0,104997,pmke2ds5mol,leopard,"<p>Welcome to the experiment!</p><p>In this task, you will see a series of scientific statements.</p><p>Your job is to decide whether each statement is true or false.</p><p>Press 'z' if you think the statement is true and 'm' if you think it is false.</p><p>Press any key to begin.</p>",s,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,NA,html-keyboard-response,5,2.0.0,106703,pmke2ds5mol,leopard,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Fractions</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,5847,html-keyboard-response,6,2.0.0,113054,pmke2ds5mol,leopard,<b><font size=6>8 divided by 1/2 is 4.</font></b>,m,Fractions,Division,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,9613,html-keyboard-response,7,2.0.0,123170,pmke2ds5mol,leopard,<b><font size=6>1/17 is greater than 1/9.</font></b>,m,Fractions,Ordering,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,2444,html-keyboard-response,8,2.0.0,126119,pmke2ds5mol,leopard,<b><font size=6>There are numbers between 10 and 10.</font></b>,z,Fractions,Infinite density,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,14667,html-keyboard-response,9,2.0.0,141299,pmke2ds5mol,leopard,<b><font size=6>4 divided by 1/2 is 8.</font></b>,z,Fractions,Division,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,6190,html-keyboard-response,10,2.0.0,148001,pmke2ds5mol,leopard,<b><font size=6>4 divided by 2/1 is 2.</font></b>,z,Fractions,Division,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,4333,html-keyboard-response,11,2.0.0,152848,pmke2ds5mol,leopard,<b><font size=6>12/13 is greater than 1/13.</font></b>,z,Fractions,Ordering,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,6382,html-keyboard-response,12,2.0.0,159742,pmke2ds5mol,leopard,<b><font size=6>1/17 is greater than 16/17.</font></b>,m,Fractions,Ordering,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,10213,html-keyboard-response,13,2.0.0,170466,pmke2ds5mol,leopard,<b><font size=6>All fractions are expressible as integers.</font></b>,m,Fractions,Conversion,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,2900,html-keyboard-response,14,2.0.0,173871,pmke2ds5mol,leopard,<b><font size=6>1/13 is greater than 1/30.</font></b>,z,Fractions,Ordering,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,2545,html-keyboard-response,15,2.0.0,176920,pmke2ds5mol,leopard,<b><font size=6>1/3 plus 1/3 is 1/3.</font></b>,m,Fractions,Addition,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,9244,html-keyboard-response,16,2.0.0,186669,pmke2ds5mol,leopard,<b><font size=6>1/10 plus 1/10 is 1/5.</font></b>,z,Fractions,Addition,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,3253,html-keyboard-response,17,2.0.0,190428,pmke2ds5mol,leopard,<b><font size=6>There are numbers between 1/3 and 1/2.</font></b>,z,Fractions,Infinite density,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,1942,html-keyboard-response,18,2.0.0,192876,pmke2ds5mol,leopard,<b><font size=6>8 divided by 2/1 is 3.</font></b>,m,Fractions,Division,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,7278,html-keyboard-response,19,2.0.0,200670,pmke2ds5mol,leopard,<b><font size=6>All integers are expressible as fractions.</font></b>,z,Fractions,Conversion,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,7542,html-keyboard-response,20,2.0.0,208720,pmke2ds5mol,leopard,<b><font size=6>2/3 plus 2/4 is 2/7.</font></b>,m,Fractions,Addition,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,3358,html-keyboard-response,21,2.0.0,212583,pmke2ds5mol,leopard,<b><font size=6>All fractions are expressible as decimals.</font></b>,z,Fractions,Conversion,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,5928,html-keyboard-response,22,2.0.0,219019,pmke2ds5mol,leopard,<b><font size=6>There are numbers between 1/10 and 10/100.</font></b>,m,Fractions,Infinite density,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,3222,html-keyboard-response,23,2.0.0,222747,pmke2ds5mol,leopard,<b><font size=6>There are numbers between 1 and 3.</font></b>,z,Fractions,Infinite density,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,3553,html-keyboard-response,24,2.0.0,226808,pmke2ds5mol,leopard,<b><font size=6>All decimals are expressible as fractions.</font></b>,z,Fractions,Conversion,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,12069,html-keyboard-response,25,2.0.0,239391,pmke2ds5mol,leopard,<b><font size=6>1/3 plus 1/3 is 2/3.</font></b>,z,Fractions,Addition,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,NA,html-keyboard-response,26,2.0.0,241598,pmke2ds5mol,leopard,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Genetics</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,9003,html-keyboard-response,27,2.0.0,251116,pmke2ds5mol,leopard,<b><font size=6>Adults have more chromosomes than children.</font></b>,z,Genetics,Chromosome,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,3372,html-keyboard-response,28,2.0.0,254990,pmke2ds5mol,leopard,<b><font size=6>Men have more chromosomes than women.</font></b>,z,Genetics,Chromosome,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,2056,html-keyboard-response,29,2.0.0,257558,pmke2ds5mol,leopard,<b><font size=6>Exercise can change one's genome.</font></b>,m,Genetics,Mutation,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,3408,html-keyboard-response,30,2.0.0,261475,pmke2ds5mol,leopard,<b><font size=6>Genes that code for eye color can be found in hair.</font></b>,z,Genetics,Expression,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,2435,html-keyboard-response,31,2.0.0,264414,pmke2ds5mol,leopard,<b><font size=6>Two blue-eyed parents could have a brown-eyed baby.</font></b>,z,Genetics,Dominance,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
NA,2257,html-keyboard-response,32,2.0.0,267173,pmke2ds5mol,leopard,<b><font size=6>Two brown-eyed parents could have a brown-eyed baby.</font></b>,z,Genetics,Dominance,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/pmke2ds5mol_1732232749654.csv
